id,industry_name,unit_code,unit_name,level,job_type,group_name,unit_summary,category,criterion_type,criterion_text
2283,総合工事業,23C016L33,環境保全への取組み,L3,建設生産管理,23_00_共通能力ユニット,環境保全活動を積極的に推進し、社会的責任を果たす能力,②環境保全の実施,,〇環境保全の必要性について、部下に指導育成をしている
2284,総合工事業,23C016L33,環境保全への取組み,L3,建設生産管理,23_00_共通能力ユニット,環境保全活動を積極的に推進し、社会的責任を果たす能力,②環境保全の実施,○,○総合工事業としての特徴、自社の特徴をとらえた効果的な環境保全活動を設定し、実行されるように推進している
2285,総合工事業,23C016L33,環境保全への取組み,L3,建設生産管理,23_00_共通能力ユニット,環境保全活動を積極的に推進し、社会的責任を果たす能力,②環境保全の実施,,〇日常生活においても、省エネ・省資源などの環境に配慮した行動をとっている
2286,総合工事業,23C016L33,環境保全への取組み,L3,建設生産管理,23_00_共通能力ユニット,環境保全活動を積極的に推進し、社会的責任を果たす能力,②環境保全の実施,,〇各部門及び各作業所の購買において、環境保全に配慮した発注を行っている
2287,総合工事業,23C016L33,環境保全への取組み,L3,建設生産管理,23_00_共通能力ユニット,環境保全活動を積極的に推進し、社会的責任を果たす能力,②環境保全の実施,,〇自部門の業務に適用される環境法規制を確認し、環境関連法規に則った業務遂行がなされていることを確認している
2288,総合工事業,23C016L33,環境保全への取組み,L3,建設生産管理,23_00_共通能力ユニット,環境保全活動を積極的に推進し、社会的責任を果たす能力,③環境保全の評価及び改善,○,○環境保全の実施状況をチェックし、問題なく実施されるように対処している
2289,総合工事業,23C016L33,環境保全への取組み,L3,建設生産管理,23_00_共通能力ユニット,環境保全活動を積極的に推進し、社会的責任を果たす能力,③環境保全の評価及び改善,,〇環境保全に対して問題が生じた場合には、原因を追求し、再発防止策をとっている
2290,総合工事業,23C017L44,環境保全への取組み,L4,建設生産管理,23_00_共通能力ユニット,環境保全活動を積極的に推進し、社会的責任を果たす能力,①環境保全の理解,○,○地球環境問題や地域の環境問題などに関心を持ち、環境保全への取組みの背景を理解している
2291,総合工事業,23C017L44,環境保全への取組み,L4,建設生産管理,23_00_共通能力ユニット,環境保全活動を積極的に推進し、社会的責任を果たす能力,①環境保全の理解,,〇自社の企業理念や環境方針について、どのような環境保全に取り組まなければならないのか、行動指針として理解している
2292,総合工事業,23C017L44,環境保全への取組み,L4,建設生産管理,23_00_共通能力ユニット,環境保全活動を積極的に推進し、社会的責任を果たす能力,①環境保全の理解,○,○総合工事業としての特徴、自社の特徴をとらえ、自社の事業における環境負荷を理解している
2293,総合工事業,23C017L44,環境保全への取組み,L4,建設生産管理,23_00_共通能力ユニット,環境保全活動を積極的に推進し、社会的責任を果たす能力,①環境保全の理解,,〇自社の事業活動における著しい環境影響を与える業務を理解している
2294,総合工事業,23C017L44,環境保全への取組み,L4,建設生産管理,23_00_共通能力ユニット,環境保全活動を積極的に推進し、社会的責任を果たす能力,①環境保全の理解,,〇自社の業務に適用される環境関連法規を理解している
2295,総合工事業,23C017L44,環境保全への取組み,L4,建設生産管理,23_00_共通能力ユニット,環境保全活動を積極的に推進し、社会的責任を果たす能力,②環境保全の実施,,〇環境保全の必要性について、共通の価値観となるように機会をとらえて話をしたり、指導したりしている
2296,総合工事業,23C017L44,環境保全への取組み,L4,建設生産管理,23_00_共通能力ユニット,環境保全活動を積極的に推進し、社会的責任を果たす能力,②環境保全の実施,○,○総合工事業としての特徴、自社の特徴をとらえた自部門の環境方針を設定し、実行されるように推進している
2297,総合工事業,23C017L44,環境保全への取組み,L4,建設生産管理,23_00_共通能力ユニット,環境保全活動を積極的に推進し、社会的責任を果たす能力,②環境保全の実施,,〇日常生活においても、省エネ・省資源などの環境に配慮した行動をとっている
2298,総合工事業,23C017L44,環境保全への取組み,L4,建設生産管理,23_00_共通能力ユニット,環境保全活動を積極的に推進し、社会的責任を果たす能力,②環境保全の実施,,〇各部門及び各作業所の購買において、環境保全に配慮した発注を促している
2299,総合工事業,23C017L44,環境保全への取組み,L4,建設生産管理,23_00_共通能力ユニット,環境保全活動を積極的に推進し、社会的責任を果たす能力,②環境保全の実施,,〇自部門の業務に適用される環境法規制を確認し、環境関連法規に則った業務遂行がなされているか評価している。また、逸脱などの問題がある場合には、すぐに対応を指示している
2300,総合工事業,23C017L44,環境保全への取組み,L4,建設生産管理,23_00_共通能力ユニット,環境保全活動を積極的に推進し、社会的責任を果たす能力,③環境保全の評価及び改善,○,○環境保全の実施状況の報告を受け、傾向を判断し、問題がないように対処している
2301,総合工事業,23C017L44,環境保全への取組み,L4,建設生産管理,23_00_共通能力ユニット,環境保全活動を積極的に推進し、社会的責任を果たす能力,③環境保全の評価及び改善,,〇環境保全に対して問題が生じた場合には、原因追求と再発防止策をとることを指示するとともに、全社的及び対外的な対応を行っている
2302,総合工事業,23S001L22,部門計画の策定・管理,L2,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○上司の指示を受けた範囲で、全社的な経営目標、営業戦略や営業目標の立案に必要な情報を収集し上司に報告している
2303,総合工事業,23S001L22,部門計画の策定・管理,L2,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○顧客や地域等自身の担当分野の営業戦略や営業目標の立案に必要な情報を収集し、上司に提出している
2304,総合工事業,23S001L22,部門計画の策定・管理,L2,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○自身の担当分野に関する営業戦略や営業目標を立案し、上司に提出している
2305,総合工事業,23S001L22,部門計画の策定・管理,L2,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○部門目標をもとに自身の個人目標案を設定し、上司の承認を得ている
2306,総合工事業,23S001L22,部門計画の策定・管理,L2,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,②戦略及び目標の実行管理,○,○営業戦略の遂行及び営業目標達成に関する他部門からの支援要請を整理して、上司に報告している
2307,総合工事業,23S001L22,部門計画の策定・管理,L2,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,②戦略及び目標の実行管理,○,○上司が計画した営業戦略の遂行及び営業目標達成に関する他部門からの協力内容を理解して、自身の活動計画に反映させている
2308,総合工事業,23S001L22,部門計画の策定・管理,L2,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,②戦略及び目標の実行管理,○,○自身の個人目標達成見込みについて、定期的に上司に報告している
2309,総合工事業,23S002L33,部門計画の策定・管理,L3,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○上司の指示を受けた範囲で、全社的な経営目標、営業戦略や営業目標の立案に必要な情報を収集し上司に報告している
2310,総合工事業,23S002L33,部門計画の策定・管理,L3,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○営業戦略の策定や営業目標を立案するために、顧客の動向やニーズの変化、競合他社の動向、入札制度など官公庁の動向に関する情報の収集を部下に指示し、また自身でも収集している
2311,総合工事業,23S002L33,部門計画の策定・管理,L3,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○営業戦略策定及び営業目標立案のために収集した情報により、自社の弱み、強みを調査・分析している
2312,総合工事業,23S002L33,部門計画の策定・管理,L3,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○上司に示された営業戦略・営業目標の基本方針を受けて、工事種類別・地域別・商品別の詳細な営業戦略・営業目標を立案し、上司に提出している
2313,総合工事業,23S002L33,部門計画の策定・管理,L3,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○上司に示された営業戦略・営業目標の基本方針を受けて、行動レベルでの部門計画や個人別・月別・商品別などの詳細な受注目標の原案を作成し、上司に提出している。
2314,総合工事業,23S002L33,部門計画の策定・管理,L3,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○完成工事高や粗利益額などの財務的予測や経営資源の状況を基に経営事項審査点数のシミュレーションを行い、分析結果と対策案と合わせて上司に提出している
2315,総合工事業,23S002L33,部門計画の策定・管理,L3,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○部門の営業目標に関する部下の個人の営業目標の適切性を確認し、実行方法やその水準に対してアドバイスをしている
2316,総合工事業,23S002L33,部門計画の策定・管理,L3,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,②戦略及び目標の実行管理,○,○上司が計画した営業戦略の遂行及び営業目標達成に関する他部門からの協力内容を理解して、自身の活動計画に反映させている
2317,総合工事業,23S002L33,部門計画の策定・管理,L3,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,②戦略及び目標の実行管理,○,○自身の個人目標達成見込みについて、定期的に上司に報告している
2318,総合工事業,23S002L33,部門計画の策定・管理,L3,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,②戦略及び目標の実行管理,○,○受注実績及び予測の集計結果をもとに、部門の営業目標達成の見込みを上司に報告している
2319,総合工事業,23S002L33,部門計画の策定・管理,L3,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,②戦略及び目標の実行管理,○,○部門の営業目標達成の見込みに関する情報から、計画の見直しの必要性を判断し上司に進言している
2320,総合工事業,23S003L44,部門計画の策定・管理,L4,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○部下からの営業活動に関する見込み情報や自身の予測を基に、受注額や粗利益額が会社の経営目標達成可能なものかどうかを判断し経営目標への提案を行っている
2321,総合工事業,23S003L44,部門計画の策定・管理,L4,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○経営目標を受けて営業目標の立案に必要な情報の収集及び分析を部下に指示している
2322,総合工事業,23S003L44,部門計画の策定・管理,L4,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○他部門の状況と合わせて、部下が調査・分析した自社の強み・弱みを検証し、営業戦略立案に活かしている
2323,総合工事業,23S003L44,部門計画の策定・管理,L4,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○顧客、官公庁、競合他社などの外部の動向や、自社の強み・弱み、施工実績、部門の経営資源などの社内の状況を基に、全社及び工事種類別・地域別・商品別の営業戦略・営業目標の基本方針を部下に打ち出している
2324,総合工事業,23S003L44,部門計画の策定・管理,L4,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○部下が立案した詳細な営業戦略や営業目標について、顧客、官公庁、競合他社などの外部の動向や、自社の強み・弱み、施工実績、部門の経営資源などの社内の状況を基に、その妥当性を検証している
2325,総合工事業,23S003L44,部門計画の策定・管理,L4,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○営業戦略・営業目標の達成や経営資源の確保を狙い、人員配置や経費などの部門計画を立案している
2326,総合工事業,23S003L44,部門計画の策定・管理,L4,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○公共工事のランクを維持するために、経営事項審査の点数目標を定め、実現計画の立案を部下に指示し、結果を検証している。
2327,総合工事業,23S003L44,部門計画の策定・管理,L4,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○自社が将来に向けて拡大していく分野や顧客からの指名を受けるための条件確保策として、実績づくりのための受注を戦略的に判断している
2328,総合工事業,23S003L44,部門計画の策定・管理,L4,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,①戦略及び目標の立案,○,○部門の営業目標に関する部下の個人営業目標を確認し、部門の営業目標達成がより確実なものとなるよう営業活動の重点などの指導をしている
2329,総合工事業,23S003L44,部門計画の策定・管理,L4,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,②戦略及び目標の実行管理,○,○営業戦略遂行及び営業目標達成に関する他部門の行動計画を理解し、必要な他部門への支援を提案し、また他部門との調整をしている
2330,総合工事業,23S003L44,部門計画の策定・管理,L4,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,②戦略及び目標の実行管理,○,○営業戦略遂行及び営業目標達成のために他部門からの協力や支援の必要性を判断し、部下に働きかけを指示し、必要に応じて自身でも調整をしている
2331,総合工事業,23S003L44,部門計画の策定・管理,L4,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,②戦略及び目標の実行管理,○,○社内のルールに従って部下に経営目標の周知徹底を図っている
2332,総合工事業,23S003L44,部門計画の策定・管理,L4,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,②戦略及び目標の実行管理,○,○営業戦略を達成するために、関係者と意見交換を行い組織体制を構築している
2333,総合工事業,23S003L44,部門計画の策定・管理,L4,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,②戦略及び目標の実行管理,○,○営業目標達成の見込みについて部下の報告を受け、営業活動の計画の適切性を確認している
2334,総合工事業,23S003L44,部門計画の策定・管理,L4,建設営業,23_01_建設営業部門運営,経営目標を達成するために、組織、経営資源、市場の分析を行い、顧客別、エリア別、商品別の営業戦略及び営業目標を策定し、管理する能力,②戦略及び目標の実行管理,○,○受注目標の実績及び予測から、部門の営業目標の達成のために計画を見直している
2335,総合工事業,23S004L11,情報管理,L1,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,①情報管理計画の策定,○,○顧客ニーズ、見積・予算動向、設備投資動向、競合動向、物件動向、地域開発計画、法改正などの営業活動に必要な情報の収集及び共有における自身の役割を理解している
2336,総合工事業,23S004L11,情報管理,L1,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,②情報管理の実行,○,○上司の指示に従い、営業情報の収集や共有などの業務を適切に行っている
2337,総合工事業,23S004L11,情報管理,L1,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,②情報管理の実行,○,○計画された顧客ニーズ、見積・予算動向、設備投資動向、競合動向、物件動向、地域開発計画、法改正等の営業活動に必要な情報を積極的に入手し、上司に報告している
2338,総合工事業,23S004L11,情報管理,L1,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,③情報管理状況の分析,○,○収集・集積した営業情報が営業活動で活用されている状況を調べて、上司に報告している
2339,総合工事業,23S004L11,情報管理,L1,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,③情報管理状況の分析,○,○上司が計画した営業戦略の遂行及び営業目標達成に関する他部門からの協力内容を理解して、自身の活動計画に反映させている
2340,総合工事業,23S004L11,情報管理,L1,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,③情報管理状況の分析,○,○自身の個人目標達成見込みについて、定期的に上司に報告している
2341,総合工事業,23S004L11,情報管理,L1,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,④情報管理計画の見直し,○,○上司の指示に従い情報管理計画の見直しを行い、自ら気付いたところがあれば積極的に見直し案を提案している
2342,総合工事業,23S005L22,情報管理,L2,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,①情報管理計画の策定,○,○上司の指示に基づき、顧客ニーズ、見積・予算動向、設備投資動向、競合動向、物件動向、地域開発計画、法改正などの営業活動に必要な情報の収集及び共有方法を検討している
2343,総合工事業,23S005L22,情報管理,L2,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,②情報管理の実行,○,○計画に基づく営業情報の収集や共有化を行い、その状況を定められた時期に上司に報告している
2344,総合工事業,23S005L22,情報管理,L2,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,②情報管理の実行,○,○設計事務所、得意先、不動産業者、建設コンサル、金融機関、大手ゼネコン、官庁等へ訪問し、物件情報の探索・収集を行っている
2345,総合工事業,23S005L22,情報管理,L2,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,②情報管理の実行,○,○上司の指示に基づき、顧客の与信管理のための情報を収集し、上司に報告している
2346,総合工事業,23S005L22,情報管理,L2,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,②情報管理の実行,○,○顧客ニーズ、見積・予算動向、設備投資動向、競合動向、物件動向、地域開発計画、法改正などの営業活動に必要な情報を計画に従って積極的に入手し、上司に報告し分析に参画している。
2347,総合工事業,23S005L22,情報管理,L2,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,②情報管理の実行,○,○上司が計画した営業戦略の遂行及び営業目標達成に関する他部門からの協力内容を理解して、自身の活動計画に反映させている
2348,総合工事業,23S005L22,情報管理,L2,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,③情報管理状況の分析,○,○自身の個人目標達成見込みについて、定期的に上司に報告している
2349,総合工事業,23S005L22,情報管理,L2,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,③情報管理状況の分析,○,○営業活動における営業情報の活用状況を分析し自身の意見を添え、上司に報告している
2350,総合工事業,23S005L22,情報管理,L2,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,④情報管理計画の見直し,○,○会議などの部門の打ち合わせで確認された営業情報の管理状況に対し、最大限の効果が発揮できる仕組みを提案し、情報管理計画の見直しに参画している
2351,総合工事業,23S005L22,情報管理,L2,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,④情報管理計画の見直し,○,○営業情報の管理に関する実施内容とスケジュールを周知徹底させて推進している
2352,総合工事業,23S006L33,情報管理,L3,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,①情報管理計画の策定,○,○顧客ニーズ、見積・予算動向、設備投資動向、競合動向、物件動向、地域開発計画、法改正などの営業活動に必要な情報を明確にし、情報の収集及び共有方法を計画している
2353,総合工事業,23S006L33,情報管理,L3,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,①情報管理計画の策定,○,○市場や顧客、競合、物件等に関する情報分析のニーズから情報収集の管理ポイントを明確にし、情報収集対象を計画している
2354,総合工事業,23S006L33,情報管理,L3,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,②情報管理実行,○,○収集された顧客ニーズ、見積・予算動向、設備投資動向、競合動向、物件動向、地域開発計画、法改正などの営業活動に必要な情報を分析している
2355,総合工事業,23S006L33,情報管理,L3,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,②情報管理実行,○,○設計事務所、得意先、不動産業者、建設コンサル、金融機関、大手ゼネコン、官庁等へ訪問し、物件情報の探索・収集を行っている
2356,総合工事業,23S006L33,情報管理,L3,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,②情報管理実行,○,○市場に受入れられる製品、価格等について検討・立案している
2357,総合工事業,23S006L33,情報管理,L3,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,②情報管理実行,○,○収集・分析された営業情報を、日常の営業活動に活かせるよう、適宜関係者に情報提供を行っている
2358,総合工事業,23S006L33,情報管理,L3,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,②情報管理実行,○,○上司が計画した営業戦略の遂行及び営業目標達成に関する他部門からの協力内容を理解して、自身の活動計画に反映させている
2359,総合工事業,23S006L33,情報管理,L3,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,②情報管理実行,○,○自身の個人目標達成見込みについて、定期的に上司に報告している
2360,総合工事業,23S006L33,情報管理,L3,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,③情報管理状況の分析,○,○部下とともに市場や顧客、競合、物件等の情報が営業活動に活用されているかどうかを分析し、結果を会議などの部門の打ち合わせで確認している
2361,総合工事業,23S006L33,情報管理,L3,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,③情報管理状況の分析,○,○情報管理対象に関する現状の管理レベルを会議などの部門の打ち合わせで報告し、上司から承認を得ている
2362,総合工事業,23S006L33,情報管理,L3,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,③情報管理状況の分析,○,○営業情報の管理・活用を阻害する要因を取り除くための改善策を検討し、上司に提案している
2363,総合工事業,23S006L33,情報管理,L3,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,④情報管理計画の見直し,○,○業務スタイルの変革も視野に入れた、情報管理計画の見直しを計画している
2364,総合工事業,23S006L33,情報管理,L3,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,④情報管理計画の見直し,○,○部門内の合意に基づき、情報管理の計画を再構築し、営業情報管理を推進している
2365,総合工事業,23S007L44,情報管理,L4,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,①情報管理計画の策定,○,○上位の経営方針や目標などに基づいて、顧客ニーズ、設備投資動向、競合動向、物件動向、地域開発計画、法改正など重点的に管理すべき情報を明確にし、収集や共有に関する目標とともに部下に説明・指示をしている
2366,総合工事業,23S007L44,情報管理,L4,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,①情報管理計画の策定,○,○市場や顧客、競合、物件等に関する情報管理に関する計画が、他社との差別化につながっているかを確認し、必要に応じ計画内容に対して助言を行っている
2367,総合工事業,23S007L44,情報管理,L4,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,①情報管理計画の策定,○,○会議などの部門の打ち合わせで情報管理の計画の報告を受けて承認し、関係部署との調整を図り社内の合意を形成している
2368,総合工事業,23S007L44,情報管理,L4,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,①情報管理計画の策定,○,○顧客の与信管理のルールを決めて、部下に説明・指示をしている
2369,総合工事業,23S007L44,情報管理,L4,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,②情報管理の実行,○,○会議などの部門の打ち合わせで営業情報の管理状態に関する報告を受け、計画どおりに営業情報を収集・共有・活用ができるよう、組織・体制を維持している
2370,総合工事業,23S007L44,情報管理,L4,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,②情報管理の実行,○,○組織全体に顧客要求を達成させるために営業情報や分析結果を伝達している
2371,総合工事業,23S007L44,情報管理,L4,建設営業,23_01_建設営業部門運営,受注促進のために、顧客情報、競合他社情報、自社実績などの営業情報を収集・分析し、活用できるように提供する能力,②情報管理の実行,○,○組織全体で顧客要求を達成させるために、受注前、施工中、引渡し後において、継続的に顧客要求に関する情報を収集・分析している
